Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
46119,774.893,258.1131983,227.8827401,1.132657954,0.469600415,46508,242.3232027,0.7909278,0.991635848,0.965175458,0.938825307,0.005596678,0.002681941,0.881392957,0.998316744,3
75542,1136.864,406.8328176,236.9368628,1.717051593,0.812906882,77278,310.1339415,0.699657312,0.977535651,0.734482266,0.76231299,0.005385518,0.001121865,0.581121094,0.9978149,1
36115,688.089,228.014068,201.8461467,1.129642907,0.465143113,36464,214.4365784,0.784154073,0.990428916,0.958535613,0.940453281,0.006313556,0.003046511,0.884452374,0.999115351,3
38795,715.694,249.8717632,197.9022952,1.262601643,0.610501055,39140,222.2505976,0.800871163,0.991185488,0.951767493,0.889458636,0.006440824,0.002486705,0.791136665,0.998890453,3
65974,1020.876,374.4587697,225.5123262,1.660480276,0.798318561,66946,289.8287524,0.766141769,0.985480835,0.795493604,0.773993764,0.005675854,0.001256495,0.599066346,0.994737852,1
74923,1101.567,385.5329639,248.4430483,1.551796142,0.764676336,76197,308.8606909,0.774253886,0.983280182,0.77589542,0.801126544,0.005145722,0.001307467,0.64180374,0.995948567,1
205358,1737.704,653.993204,404.0643305,1.618537333,0.786302439,207809,511.3413013,0.812147529,0.988205516,0.854613775,0.781875558,0.003184649,0.000734162,0.611329388,0.989459438,2
35499,688.485,228.5197507,197.9982626,1.154150283,0.499284173,35887,212.5999309,0.771650291,0.989188285,0.941102697,0.930335038,0.006437357,0.002974712,0.865523282,0.998943941,3
170711,1565.459,592.6428157,368.8767858,1.606614562,0.782677998,172417,466.2145385,0.793340459,0.990105384,0.875362575,0.786670362,0.003471615,0.00082013,0.618850259,0.994253838,2
132889,1373.51,499.646493,339.9068395,1.469951278,0.732938729,134325,411.3387045,0.789361449,0.989309511,0.885187446,0.823259465,0.003759878,0.00106537,0.677756147,0.996268514,2
71441,1051.138,339.36874,270.0722711,1.256584908,0.605549367,72590,301.5982532,0.749769111,0.984171373,0.812527214,0.888703695,0.004750336,0.001827814,0.789794258,0.992443545,1
34747,672.202,234.5404192,188.725983,1.242756379,0.593731888,35043,210.3360513,0.78414425,0.991553235,0.966334706,0.896800867,0.006749947,0.002693173,0.804251795,0.999489048,3
33969,666.389,222.3618326,194.7690372,1.141669311,0.482473841,34260,207.9679641,0.764705882,0.99150613,0.961251403,0.935268259,0.006546022,0.003089598,0.874726717,0.998648649,3
39430,755.532,236.7695239,213.2600465,1.110238546,0.434426403,40085,224.0621236,0.782807227,0.983659723,0.868022364,0.946330085,0.006004807,0.002970636,0.89554063,0.994263726,3
154568,1481.09,526.7970164,375.0376977,1.404650838,0.70225987,156202,443.6238158,0.75938372,0.989539186,0.885455117,0.842115278,0.003408189,0.001057279,0.709158141,0.996119577,2
79395,1108.267,392.8401659,258.9016322,1.517333678,0.752098412,80739,317.9447336,0.74759887,0.98335377,0.812295811,0.809348843,0.004947921,0.001309621,0.655045549,0.993922672,1
37394,704.489,240.0719714,198.6176511,1.208714181,0.56172289,37814,218.2006405,0.758745232,0.988893003,0.946811131,0.908896775,0.006420067,0.002702574,0.826093347,0.998510744,3
36140,693.003,236.5060994,194.8376485,1.21386242,0.566856441,36473,214.5107856,0.764382403,0.990869959,0.945644243,0.906998958,0.006544164,0.002731877,0.822647109,0.99858041,3
76074,1094.85,390.4287458,250.4580578,1.558858794,0.767127281,77592,311.2240754,0.820470233,0.980436127,0.797511347,0.797134122,0.005132223,0.001278236,0.635422808,0.990534432,1
43968,763.577,261.8395724,214.330122,1.221664831,0.574427993,44429,236.6047259,0.803200526,0.989623894,0.947634576,0.90362478,0.00595523,0.002449237,0.816537742,0.997535443,3
52187,975.927,311.1939098,215.7707987,1.442242935,0.720587066,53664,257.7722873,0.709043233,0.972476893,0.688553245,0.828333329,0.005963054,0.001731686,0.686136104,0.989574948,1
35288,676.973,232.6213057,193.387722,1.202875256,0.555762068,35608,211.9671603,0.794953818,0.991013255,0.967596331,0.911211291,0.00659208,0.002803358,0.830306017,0.998754563,3
191369,1683.208,650.4560824,381.3812679,1.705527085,0.81007302,194562,493.6178466,0.824894824,0.983588779,0.848800992,0.758879592,0.003398963,0.000695373,0.575898236,0.982210039,2
45606,791.464,283.6137233,205.3790132,1.380928454,0.689641998,46088,240.9717051,0.789440886,0.989541746,0.914891338,0.84964755,0.006218781,0.001999126,0.721900959,0.996893576,3
45692,773.948,267.3380449,218.1230134,1.225629706,0.578182996,46025,241.1988003,0.796333089,0.992764802,0.958575815,0.902224,0.005850872,0.002391431,0.814008147,0.997672566,3
87240,1252.96,431.990195,258.3226384,1.672289342,0.801509051,89042,333.2827897,0.774722933,0.979762359,0.698314577,0.77150545,0.004951745,0.001082166,0.595220659,0.995381164,1
35702,689.386,233.5272374,194.8038188,1.19878162,0.551491834,36067,213.2069376,0.783970136,0.989879946,0.944011947,0.912985311,0.006541013,0.002803367,0.833542179,0.999235043,3
72779,1065.022,361.2907741,258.664936,1.396752029,0.698154946,74246,304.4094296,0.729153517,0.98024136,0.806303955,0.842560761,0.004964217,0.001543247,0.709908636,0.991566328,1
47794,833.459,279.6545564,217.918565,1.283298448,0.626723197,48528,246.6844357,0.738131274,0.984874712,0.864599066,0.882104118,0.005851248,0.002185283,0.778107674,0.998544371,1
74794,1197.889,423.797634,225.4317118,1.879937967,0.846786793,75813,308.5946832,0.759985775,0.986559033,0.655003273,0.728165186,0.005666198,0.000982633,0.530224539,0.996789241,1
162820,1525.029,551.6299825,377.1518839,1.46262025,0.729759001,164278,455.3118301,0.73386308,0.991124801,0.879754323,0.825393551,0.003387974,0.000969983,0.681274514,0.9964459,2
159369,1510.578,570.1506315,358.5791326,1.59002736,0.777470025,160867,450.4607785,0.809086478,0.99068796,0.877662214,0.790073278,0.00357755,0.000859874,0.624215785,0.992520177,2
54440,1027.543,334.1376839,209.8596803,1.592195716,0.778162098,55695,263.2777256,0.728489228,0.977466559,0.647929824,0.787931857,0.006137724,0.00145929,0.620836611,0.988493392,1
36299,693.838,243.7414222,189.8014847,1.284191336,0.627396254,36649,214.982144,0.738339808,0.990449944,0.947519948,0.882009065,0.006714825,0.002506725,0.777939991,0.999023797,3
34191,661.403,223.9809149,194.474673,1.1517228,0.496101592,34445,208.6464313,0.771980131,0.992625925,0.982176064,0.931536651,0.006550873,0.003042838,0.867760531,0.999419589,3
36301,713.642,231.5127816,200.1100531,1.156927291,0.502876019,36793,214.9880664,0.767982567,0.986627891,0.895710468,0.928622882,0.006377587,0.002925457,0.862340457,0.997665208,3
61320,971.046,339.1516004,230.9590196,1.468449256,0.732292245,62409,279.4191276,0.770739065,0.982550594,0.817207611,0.823876777,0.005530848,0.001571884,0.678772944,0.996743625,1
61959,933.915,338.5276256,234.3842985,1.444327234,0.721548519,62621,280.871232,0.822304507,0.989428466,0.892687723,0.82968482,0.005463736,0.001597063,0.6883769,0.994241504,1
70477,1024.772,355.1204899,253.352096,1.401687594,0.700730849,71580,299.5565112,0.793177572,0.984590668,0.843340141,0.843534856,0.005038814,0.001573694,0.711551053,0.997372283,1
38222,715.843,246.2234895,198.2120835,1.242222397,0.593262827,38662,220.6031774,0.757936901,0.988619316,0.937319619,0.895946922,0.006441931,0.002560501,0.802720886,0.997157863,3
38959,718.457,258.5421323,192.1426476,1.345573903,0.669094522,39336,222.7198676,0.772996032,0.990415904,0.948453632,0.861445156,0.006636262,0.002254311,0.742087757,0.99853392,3
36813,691.769,243.007473,193.3256032,1.256985463,0.605882494,37100,216.4988854,0.778303981,0.992264151,0.966693687,0.890914517,0.006601132,0.002565325,0.793728676,0.997705408,3
34971,673.194,235.0015866,189.6894581,1.238875312,0.590300279,35269,211.0129383,0.782454021,0.991550654,0.969700104,0.897921335,0.006719899,0.002694608,0.806262723,0.998858983,3
37187,706.995,246.0929557,192.8446857,1.276119976,0.621233664,37563,217.5958615,0.742611231,0.98999015,0.934906809,0.88420191,0.006617715,0.002495132,0.781813018,0.99768721,3
145163,1449.277,535.8624458,346.3839439,1.547018721,0.762994828,146814,429.9154243,0.704613189,0.988754478,0.868486354,0.802286907,0.003691453,0.0009434,0.643664281,0.995760693,2
66391,1029.266,365.0198164,231.9166702,1.573926601,0.772221308,67367,290.7432658,0.686424731,0.985512194,0.787524041,0.796513649,0.005498032,0.001365086,0.634433992,0.998552537,1
32338,653.602,221.4113413,186.136273,1.189512059,0.541530905,32672,202.9138251,0.782490866,0.989777179,0.951253518,0.916456329,0.006846785,0.002979295,0.839892203,0.999061903,3
61543,991.2,354.6838492,221.9501539,1.598033806,0.780008443,62634,279.9267427,0.828259582,0.982581346,0.787165298,0.789228896,0.005763188,0.001379286,0.62288225,0.995386893,1
140313,1432.029,517.4259023,347.2543044,1.490048923,0.741349726,141966,422.6725213,0.721240439,0.988356367,0.85981328,0.816875459,0.003687655,0.001012869,0.667285515,0.994288063,2
144704,1442.997,545.1107486,338.9575733,1.608197579,0.783164843,145929,429.2351979,0.759708725,0.991605507,0.873292125,0.787427507,0.003767075,0.00089336,0.620042079,0.99715017,2
164326,1532.137,575.6881804,366.3518001,1.571408085,0.771382372,165918,457.4126818,0.842464138,0.990404899,0.879672361,0.794549371,0.00350333,0.00086128,0.631308703,0.9920436,2
32729,656.679,214.2657207,194.793825,1.099961565,0.416528466,33066,204.1368587,0.769153036,0.989808262,0.953753937,0.952727566,0.006546663,0.003327167,0.907689816,0.998423911,3
30140,620.134,201.8478822,190.2792788,1.06079802,0.333679658,30417,195.896503,0.773098035,0.99089325,0.984877069,0.970515523,0.00669701,0.003664972,0.941900381,0.999166059,3
170889,1600.63,595.7016209,368.6053095,1.616096148,0.785568214,173595,466.4575356,0.819564342,0.984411993,0.838189213,0.783038889,0.003485898,0.000808403,0.613149902,0.990909195,2
31530,638.857,213.7856543,188.0664823,1.136755746,0.475535642,31791,200.3627781,0.768949371,0.991790129,0.970792739,0.937213391,0.006780389,0.003226921,0.878368941,0.99849094,3
41226,769.813,264.3466113,198.9424665,1.328759093,0.658498696,41931,229.1082135,0.76384051,0.983186664,0.874199555,0.866696238,0.006412133,0.002231773,0.751162368,0.998113827,3
56823,948.496,313.2609837,231.2833806,1.354446579,0.674462696,57838,268.9782345,0.766035752,0.982450984,0.793712126,0.858639437,0.005512926,0.001848439,0.737261682,0.998581563,1
190130,1653.353,632.0055466,385.2937073,1.640321486,0.792681037,191870,492.0173113,0.81492435,0.99093136,0.874036032,0.778501572,0.003324071,0.000753161,0.606064697,0.994140945,2
35259,677.828,234.8896338,191.2971925,1.227878103,0.580285549,35577,211.8800441,0.752240143,0.991061641,0.964363679,0.902040847,0.006661835,0.002720686,0.813677689,0.999097017,3
31637,656.711,229.7192546,175.510446,1.308863717,0.645190802,32045,200.702465,0.761823348,0.987267905,0.921842182,0.873685862,0.007261095,0.002609775,0.763326986,0.999090996,3
51026,817.975,290.3108914,224.0330409,1.295839623,0.635986195,51407,254.8888405,0.779784828,0.992588558,0.958343779,0.877985801,0.00568947,0.002085458,0.770859067,0.998909723,3
41864,739.821,253.7366005,210.5953614,1.204853701,0.557798677,42166,230.8742088,0.774542091,0.992837831,0.961163514,0.909897147,0.006060974,0.002562662,0.827912818,0.997513822,3
52104,906.358,316.9151109,209.6040912,1.511970063,0.750043274,53108,257.5672208,0.774113033,0.981095127,0.797042325,0.812732533,0.006082357,0.001636976,0.66053417,0.998707891,1
68572,1010.432,360.1303413,242.9688457,1.482207895,0.738120237,69571,295.4802566,0.743989237,0.985640569,0.844000098,0.820481428,0.005251857,0.001468141,0.673189773,0.997807197,1
35822,691.654,235.4053042,194.2379233,1.211943065,0.564955654,36203,213.5649479,0.749539672,0.98947601,0.940983282,0.907222327,0.006571529,0.002746004,0.823052351,0.997492589,3
37642,699.339,240.4396377,199.7670381,1.203600154,0.556510308,37928,218.9230069,0.746894718,0.992459397,0.967179445,0.910511299,0.006387536,0.002708036,0.829030826,0.997821629,3
169310,1542.564,576.8799274,376.7857755,1.531055483,0.757233558,171788,464.2975203,0.750827058,0.985575244,0.894141166,0.804842565,0.003407241,0.000881914,0.647771554,0.991774189,2
43650,770.305,269.5863936,206.4220903,1.305995852,0.643198811,44071,235.7475474,0.750128888,0.990447233,0.924418607,0.874478657,0.006176091,0.002227873,0.764712922,0.998711904,3
74894,1116.179,385.6530932,249.1462037,1.547898734,0.763306015,76098,308.8009107,0.790496396,0.984178296,0.755421247,0.800721986,0.005149319,0.00130574,0.641155699,0.992444094,1
56248,925.453,330.3764438,218.0510188,1.515133686,0.751258776,57157,267.6138597,0.825295283,0.984096436,0.825293099,0.810027061,0.005873568,0.001559839,0.656143839,0.994145633,1
137890,1410.302,522.1875739,338.3644715,1.543269515,0.76166164,139207,419.0071608,0.782239216,0.990539269,0.871201054,0.802407376,0.003786987,0.000968396,0.643857597,0.993645801,2
39573,719.251,245.3796561,205.8101582,1.192262123,0.544529434,39935,224.4680568,0.779732818,0.99093527,0.961275537,0.914778594,0.006200684,0.002678449,0.836819876,0.997708641,3
39159,725.519,257.1827991,194.0830594,1.325117194,0.656127293,39528,223.2908134,0.753927609,0.990664845,0.934854184,0.868218303,0.006567655,0.002302003,0.753803021,0.998877344,3
41931,747.385,261.5048843,204.451655,1.279054867,0.623495059,42345,231.0588829,0.779966518,0.990223167,0.943314107,0.883573871,0.006236553,0.002344746,0.780702785,0.998561697,3
41569,736.546,260.059263,203.6923642,1.276725635,0.621702289,41847,230.0593285,0.763967507,0.993356752,0.962896683,0.884641931,0.006256087,0.002363484,0.782591346,0.999154432,3
86145,1130.325,429.0970509,256.1645593,1.675083595,0.8022523,87086,331.1845718,0.788065354,0.989194589,0.847292326,0.771817404,0.004981102,0.001090344,0.595702105,0.997850823,1
38194,703.614,243.4245437,199.9769685,1.217262896,0.570186581,38483,220.5223598,0.769326834,0.99249019,0.96947377,0.905916702,0.006373371,0.002647903,0.820685071,0.998989486,3
39188,713.669,247.4283258,201.7753134,1.226256679,0.578771232,39536,223.3734794,0.763958203,0.991197896,0.966872701,0.902780547,0.00631388,0.00258705,0.815012716,0.999414787,3
76385,1057.34,384.8384545,254.3609427,1.512962055,0.750425442,77525,311.859588,0.823557951,0.985295066,0.858595529,0.810364932,0.005038142,0.00134021,0.656691323,0.993549053,1
34934,687.791,230.1591986,193.7172105,1.188119517,0.539998207,35445,210.9012808,0.75706484,0.985583298,0.927994074,0.916327838,0.006588401,0.002865255,0.839656707,0.997612521,3
42627,747.405,253.5903465,214.3616995,1.183002127,0.534280868,42968,232.9686289,0.768054054,0.992063861,0.958920571,0.918680984,0.005949055,0.002613886,0.84397475,0.998423924,3
68153,1029.375,358.2789264,242.6969575,1.476239876,0.735617924,69257,294.5761272,0.761996869,0.984059373,0.808253527,0.82219775,0.00525698,0.001481908,0.67600914,0.997951649,1
63733,1048.882,358.4090779,227.7786694,1.57349711,0.77207859,65287,284.8637848,0.690483413,0.976197405,0.727982536,0.794800697,0.005623603,0.001384291,0.631708147,0.993990944,1
151876,1469.108,541.2123601,359.4783618,1.5055492,0.747546528,153869,439.7437084,0.725471464,0.987047423,0.884283593,0.812516012,0.003563515,0.000958045,0.66018227,0.993936888,2
66882,1028.361,356.4977785,240.0874745,1.484866211,0.739222438,68146,291.816393,0.736456131,0.981451589,0.794745211,0.818564408,0.00533025,0.001476178,0.67004769,0.994931175,1
43209,756.121,268.3475347,205.5796154,1.305321708,0.64272775,43543,234.5536346,0.750625391,0.992329421,0.949732892,0.874066664,0.006210455,0.002236049,0.763992534,0.997256039,3
34151,662.129,226.5248185,192.2363364,1.17836629,0.528982779,34389,208.524348,0.778210737,0.993079182,0.978876878,0.920536431,0.006633036,0.002938029,0.847387321,0.998532653,3
145285,1440.991,524.9567463,353.0769977,1.486805285,0.740021669,146709,430.0960442,0.786046637,0.990293711,0.879241351,0.819298061,0.003613289,0.001004269,0.671249312,0.998017026,2
69728,1007.023,340.8379227,261.4609765,1.303590032,0.641512788,70842,297.9604789,0.79434951,0.984274865,0.864048843,0.874199903,0.004888107,0.001761017,0.76422547,0.996236705,1
38642,723.426,236.4650119,208.2948544,1.135241735,0.473358895,39103,221.8119079,0.767010719,0.988210623,0.927857395,0.938032676,0.006119378,0.00292253,0.879905301,0.998905221,3
181181,1601.361,576.0441326,403.3586388,1.428118992,0.713925403,183119,480.2986716,0.768292321,0.989416718,0.887859041,0.833787976,0.003179385,0.000947863,0.69520239,0.992831736,2
43865,762.654,275.571786,202.8062424,1.358793412,0.6770391,44217,236.3274267,0.763506928,0.992039261,0.947704391,0.857589342,0.00628227,0.002096109,0.73545948,0.999337496,3
129409,1348.888,484.364424,341.1726593,1.419704689,0.709831188,130688,405.9170559,0.79933414,0.990213333,0.893763394,0.838040607,0.003742896,0.001138801,0.702312059,0.997075723,2
64605,1067.702,385.7553397,214.0935549,1.801807345,0.831851486,66321,286.8059288,0.69214699,0.974125842,0.712157221,0.743491792,0.005970983,0.001125461,0.552780045,0.996003144,1
32774,660.614,222.8700513,187.4792477,1.188771846,0.540717403,33120,204.2771471,0.790153816,0.98955314,0.943721321,0.916575134,0.006800209,0.002960563,0.840109976,0.998699087,3
42515,763.56,237.0209156,228.6913629,1.036422681,0.262774375,43038,232.6623718,0.769864552,0.987847948,0.916359125,0.981611143,0.005574995,0.003192877,0.963560435,0.99865589,3
57779,949.15,329.2330424,223.8914482,1.470502983,0.733175547,58873,271.2314651,0.716443265,0.981417628,0.805953863,0.823828201,0.005698144,0.001619048,0.678692905,0.998019941,1
33849,669.571,221.610481,194.6713489,1.138382624,0.477854006,34239,207.6003019,0.786271777,0.98860948,0.948773259,0.93678016,0.006547032,0.003110104,0.877557069,0.998995719,3
38240,703.058,240.6770114,202.4127145,1.189040975,0.541013495,38518,220.6551159,0.783767165,0.992782595,0.972177216,0.916810105,0.006293855,0.002742926,0.840540768,0.999437414,3
68852,981.885,354.7442044,248.5069938,1.427501895,0.713628387,69563,296.0829092,0.77400063,0.989779049,0.897439484,0.834637763,0.005152272,0.001542306,0.696620196,0.994426649,1
